date,consumer_exit_flow_kwh,interconnection_exit_flow_kwh,storage_exit_flow_kwh,total_exit_flow_kwh
2026-06-18,457494617.1,958733271.3,819356455.5,2235584343.9
2026-06-19,429274069.4,956408851.09,1036600494.711,2422283415.201
2026-06-20,389166334.9,989221193.3199999,1306130298.317,2684517826.5369997
2026-06-21,392365556.6,977836785.3299999,1413182631.94,2783384973.87
2026-06-22,463799429.97,1058287050.64,1125627967.942,2647714448.552
2026-06-23,494397556.76,1154368258.78,879483077.595,2528248893.135
2026-06-24,484611513.65,949250021.8299999,927967990.528,2361829526.008
2026-06-25,453904970.42,959654217.46,1109486022.3140001,2523045210.1940002
2026-06-26,422540502.27,1111181155.5,1165247167.427,2698968825.197
2026-06-27,373030978.99,979792706.48,1462981428.23,2815805113.7
2026-06-28,356688357.55,982772923.84,1353720218.855,2693181500.245
2026-06-29,463143687.48,1131697529.73,1040765392.432,2635606609.642
2026-06-30,508175689.77,1099100965.3,684525785.877,2291802440.947
2026-07-01,497258158.15,1270644672.85,300519742.651,2068422573.651
2026-07-02,383917482.45,1230070640.52,521077863.832,2135065986.802
2026-07-03,364449126.84000003,1117518873.37,696116854.246,2178084854.4560003
2026-07-04,312988408.1,1044209674.8299999,940597892.723,2297795975.653
2026-07-05,300177830.6,1000067179.81,886546040.524,2186791050.934
2026-07-06,342047077.29999995,1059110696.12,793525216.876,2194682990.296
2026-07-07,360234708.92,1110787469.81,752104956.778,2223127135.508
2026-07-08,429453747.9,1108151985.31,551450908.737,2089056641.947
2026-07-09,435543888.21,1138778219.22,589309968.722,2163632076.152
2026-07-10,422095292.57,1158674484.3400002,339064437.029,1919834213.9390001
2026-07-11,321500703.28,973423550.61,1183128150.33,2478052404.22
2026-07-12,313894224.09000003,1055363004.78,1223473451.308,2592730680.178
2026-07-13,381987010.11,1182340872.7,917178449.11,2481506331.92
2026-07-14,390964999.52,1243932349.85,493452147.185,2128349496.5549998
2026-07-15,418109259.67,1155382185.81,455806927.138,2029298372.618
2026-07-16,451849892.59000003,1160396027.88,311249507.286,1923495427.7560003
2026-07-17,388680353.73,1221565580.65,485048793.078,2095294727.4580002
2026-07-18,310905380.18,1191281474.97,657268703.594,2159455558.744
2026-07-19,287882990.36,1105527956.8400002,816855410.35,2210266357.55
2026-07-20,345843713.38,1256237123.08,427339608.926,2029420445.3860002
2026-07-21,355162518.03,1097025316.8,183159947.228,1635347782.0579998
2026-07-22,391366558.58,1053678156.9,356099430.71,1801144146.19
2026-07-23,394211006.51,1005841078.99,519866360.33599997,1919918445.836
2026-07-24,373719957.37,1051862607.38,426029795.076,1851612359.826
