date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,hdd
2022-04-21 22:00:00+00:00,9.562499,4.25,13.15,8.437501
2022-04-22 22:00:00+00:00,10.943748,3.95,16.75,7.0562515
2022-04-23 22:00:00+00:00,11.341667,6.45,16.65,6.658333
2022-04-24 22:00:00+00:00,8.96875,3.9,13.65,9.03125
2022-04-25 22:00:00+00:00,9.89375,1.95,16.15,8.10625
2022-04-26 22:00:00+00:00,11.575001,5.7,16.35,6.424999
2022-04-27 22:00:00+00:00,11.022916,5.2,16.45,6.977084
2022-04-28 22:00:00+00:00,11.910416,2.85,18.35,6.0895844
2022-04-29 22:00:00+00:00,13.439584,6.9,18.55,4.560416
2022-04-30 22:00:00+00:00,11.802083,7.85,16.35,6.197917
2022-05-01 22:00:00+00:00,12.941666,6.2,18.7,5.0583344
2022-05-02 22:00:00+00:00,12.335418,6.6,18.45,5.6645823
2022-05-03 22:00:00+00:00,13.5625,7.0,19.15,4.4375
2022-05-04 22:00:00+00:00,13.931251,9.85,18.3,4.0687494
2022-05-05 22:00:00+00:00,14.0,6.0,19.3,4.0
2022-05-06 22:00:00+00:00,15.84375,8.6,21.95,2.15625
2022-05-07 22:00:00+00:00,14.697917,10.85,19.25,3.302083
2022-05-08 22:00:00+00:00,14.152083,6.2,21.1,3.8479166
2022-05-09 22:00:00+00:00,18.614584,9.7,25.95,0.0
2022-05-10 22:00:00+00:00,21.016668,14.95,27.35,0.0
2022-05-11 22:00:00+00:00,16.84375,14.1,19.2,1.15625
2022-05-12 22:00:00+00:00,14.7375,9.4,18.5,3.2624998
2022-05-13 22:00:00+00:00,15.664582,11.25,19.8,2.3354177
2022-05-14 22:00:00+00:00,14.575001,6.7,20.7,3.4249992
2022-05-15 22:00:00+00:00,17.662498,9.55,24.5,0.33750153
2022-05-16 22:00:00+00:00,17.033335,13.85,21.15,0.96666527
2022-05-17 22:00:00+00:00,18.05625,11.55,24.2,0.0
2022-05-18 22:00:00+00:00,21.708334,13.5,28.5,0.0
2022-05-19 22:00:00+00:00,20.941668,17.8,24.35,0.0
2022-05-20 22:00:00+00:00,15.849999,12.45,18.35,2.1500006
2022-05-21 22:00:00+00:00,14.414585,9.45,18.75,3.585415
2022-05-22 22:00:00+00:00,16.324999,9.15,22.0,1.6750011
2022-05-23 22:00:00+00:00,17.90417,13.95,21.85,0.09583092
2022-05-24 22:00:00+00:00,15.345834,9.4,19.8,2.6541662
2022-05-25 22:00:00+00:00,17.020834,13.25,20.35,0.97916603
2022-05-26 22:00:00+00:00,14.902084,11.45,17.8,3.0979156
2022-05-27 22:00:00+00:00,11.935416,8.55,15.1,6.064584
2022-05-28 22:00:00+00:00,11.716666,9.5,14.75,6.283334
2022-05-29 22:00:00+00:00,11.849999,7.7,15.7,6.1500006
2022-05-30 22:00:00+00:00,13.633334,7.75,18.2,4.366666
2022-05-31 22:00:00+00:00,14.241668,8.6,18.95,3.7583323
2022-06-01 22:00:00+00:00,13.977084,9.2,18.45,4.022916
2022-06-02 22:00:00+00:00,17.229166,9.15,23.95,0.77083397
2022-06-03 22:00:00+00:00,18.379166,13.7,22.5,0.0
2022-06-04 22:00:00+00:00,19.110415,9.0,27.3,0.0
2022-06-05 22:00:00+00:00,20.816666,15.8,25.1,0.0
2022-06-06 22:00:00+00:00,18.860418,12.95,23.45,0.0
2022-06-07 22:00:00+00:00,19.818748,13.5,24.8,0.0
2022-06-08 22:00:00+00:00,18.535416,15.85,21.0,0.0
2022-06-09 22:00:00+00:00,19.239584,13.05,24.9,0.0
2022-06-10 22:00:00+00:00,21.824999,16.55,26.35,0.0
2022-06-11 22:00:00+00:00,20.208334,14.5,25.6,0.0
2022-06-12 22:00:00+00:00,16.514585,13.0,20.7,1.4854145
2022-06-13 22:00:00+00:00,14.789581,9.85,19.3,3.2104187
2022-06-14 22:00:00+00:00,17.737501,8.4,24.65,0.26249886
2022-06-15 22:00:00+00:00,18.68125,13.4,23.9,0.0
2022-06-16 22:00:00+00:00,19.527084,12.15,24.9,0.0
2022-06-17 22:00:00+00:00,25.935417,17.15,34.0,0.0
2022-06-18 22:00:00+00:00,25.416666,16.6,35.55,0.0
2022-06-19 22:00:00+00:00,15.083332,12.95,17.1,2.916668
2022-06-20 22:00:00+00:00,17.535418,11.25,23.55,0.46458244
2022-06-21 22:00:00+00:00,20.262499,11.55,26.7,0.0
2022-06-22 22:00:00+00:00,22.191666,13.4,29.55,0.0
2022-06-23 22:00:00+00:00,25.056252,18.95,31.75,0.0
2022-06-24 22:00:00+00:00,22.320833,18.5,27.4,0.0
2022-06-25 22:00:00+00:00,23.877083,17.6,29.8,0.0
2022-06-26 22:00:00+00:00,27.047918,20.6,34.4,0.0
2022-06-27 22:00:00+00:00,21.370834,17.0,24.75,0.0
2022-06-28 22:00:00+00:00,20.90625,15.6,25.0,0.0
2022-06-29 22:00:00+00:00,22.052084,17.65,27.15,0.0
2022-06-30 22:00:00+00:00,20.487501,16.6,26.05,0.0
2022-07-01 22:00:00+00:00,19.602083,12.0,25.55,0.0
2022-07-02 22:00:00+00:00,22.808334,15.25,28.8,0.0
2022-07-03 22:00:00+00:00,21.510416,17.15,24.7,0.0
2022-07-04 22:00:00+00:00,20.295832,14.55,24.75,0.0
2022-07-05 22:00:00+00:00,17.65,14.65,20.15,0.35000038
2022-07-06 22:00:00+00:00,16.358334,13.7,20.9,1.6416664
2022-07-07 22:00:00+00:00,16.841667,12.75,19.7,1.1583328
2022-07-08 22:00:00+00:00,16.375002,12.0,19.85,1.6249981
2022-07-09 22:00:00+00:00,16.1,12.9,19.6,1.8999996
2022-07-10 22:00:00+00:00,17.339582,12.1,22.6,0.66041756
2022-07-11 22:00:00+00:00,19.75,11.35,27.1,0.0
2022-07-12 22:00:00+00:00,21.981249,14.5,30.45,0.0
2022-07-13 22:00:00+00:00,20.02083,15.35,24.8,0.0
2022-07-14 22:00:00+00:00,16.777084,12.25,20.15,1.2229156
2022-07-15 22:00:00+00:00,17.368752,14.05,21.65,0.6312485
2022-07-16 22:00:00+00:00,17.164581,10.7,22.9,0.8354187
2022-07-17 22:00:00+00:00,21.831251,13.3,28.25,0.0
2022-07-18 22:00:00+00:00,26.491663,16.0,34.9,0.0
2022-07-19 22:00:00+00:00,29.891668,21.0,37.65,0.0
2022-07-20 22:00:00+00:00,24.756247,20.05,28.75,0.0
2022-07-21 22:00:00+00:00,21.8125,19.2,24.35,0.0
2022-07-22 22:00:00+00:00,19.362501,15.55,23.95,0.0
2022-07-23 22:00:00+00:00,20.035418,11.55,27.25,0.0
2022-07-24 22:00:00+00:00,25.910416,18.3,35.05,0.0
2022-07-25 22:00:00+00:00,20.310415,17.65,24.35,0.0
2022-07-26 22:00:00+00:00,16.925,12.3,20.4,1.0750008
2022-07-27 22:00:00+00:00,16.945833,10.1,22.45,1.0541668
2022-07-28 22:00:00+00:00,21.027082,14.3,27.7,0.0
2022-07-29 22:00:00+00:00,21.489584,17.6,26.1,0.0
2022-07-30 22:00:00+00:00,22.375,14.7,27.75,0.0
2022-07-31 22:00:00+00:00,21.427084,18.05,24.4,0.0
2022-08-01 22:00:00+00:00,21.202084,14.9,27.1,0.0
2022-08-02 22:00:00+00:00,25.795835,17.15,33.0,0.0
2022-08-03 22:00:00+00:00,29.485415,20.2,37.1,0.0
2022-08-04 22:00:00+00:00,24.312502,18.2,28.75,0.0
2022-08-05 22:00:00+00:00,17.954165,13.45,22.3,0.045835495
2022-08-06 22:00:00+00:00,18.218748,11.15,23.55,0.0
2022-08-07 22:00:00+00:00,20.76875,13.65,26.65,0.0
2022-08-08 22:00:00+00:00,21.637503,17.0,27.25,0.0
2022-08-09 22:00:00+00:00,21.927086,14.4,28.65,0.0
2022-08-10 22:00:00+00:00,23.5625,16.3,29.6,0.0
2022-08-11 22:00:00+00:00,23.610415,15.65,29.65,0.0
2022-08-12 22:00:00+00:00,22.62708,18.7,28.8,0.0
2022-08-13 22:00:00+00:00,25.454168,19.1,32.1,0.0
2022-08-14 22:00:00+00:00,24.093752,19.6,29.5,0.0
2022-08-15 22:00:00+00:00,24.239584,17.7,29.25,0.0
2022-08-16 22:00:00+00:00,25.82292,17.3,32.1,0.0
2022-08-17 22:00:00+00:00,26.575003,21.2,32.4,0.0
2022-08-18 22:00:00+00:00,22.012497,19.0,24.8,0.0
2022-08-19 22:00:00+00:00,19.841665,18.6,21.6,0.0
2022-08-20 22:00:00+00:00,19.283335,15.7,23.35,0.0
2022-08-21 22:00:00+00:00,18.881248,14.3,22.75,0.0
2022-08-22 22:00:00+00:00,20.045834,16.7,25.1,0.0
2022-08-23 22:00:00+00:00,20.983334,15.35,26.6,0.0
2022-08-24 22:00:00+00:00,22.577082,18.05,27.25,0.0
2022-08-25 22:00:00+00:00,22.049997,19.15,26.9,0.0
2022-08-26 22:00:00+00:00,20.360416,18.45,22.95,0.0
2022-08-27 22:00:00+00:00,18.849998,15.85,21.9,0.0
2022-08-28 22:00:00+00:00,17.370832,12.8,21.65,0.62916756
2022-08-29 22:00:00+00:00,17.018751,13.1,20.9,0.98124886
2022-08-30 22:00:00+00:00,16.822916,12.35,21.3,1.177084
2022-08-31 22:00:00+00:00,15.993751,11.35,20.3,2.0062494
2022-09-01 22:00:00+00:00,16.002083,11.9,20.65,1.9979172
2022-09-02 22:00:00+00:00,16.550001,11.7,21.3,1.4499989
2022-09-03 22:00:00+00:00,17.966665,13.55,23.25,0.033334732
2022-09-04 22:00:00+00:00,18.643747,14.35,23.9,0.0
2022-09-05 22:00:00+00:00,18.141668,14.35,21.8,0.0
2022-09-06 22:00:00+00:00,19.041666,13.85,25.5,0.0
2022-09-07 22:00:00+00:00,17.093752,15.1,19.45,0.9062481
2022-09-08 22:00:00+00:00,16.695833,13.1,20.9,1.3041668
2022-09-09 22:00:00+00:00,16.116667,11.85,21.25,1.8833332
2022-09-10 22:00:00+00:00,15.420836,11.9,19.55,2.5791636
2022-09-11 22:00:00+00:00,15.054166,9.65,20.2,2.9458342
2022-09-12 22:00:00+00:00,15.512501,12.15,19.8,2.4874992
2022-09-13 22:00:00+00:00,14.868751,11.5,18.65,3.1312494
2022-09-14 22:00:00+00:00,14.35625,11.25,17.8,3.6437502
2022-09-15 22:00:00+00:00,13.145833,9.45,16.5,4.854167
2022-09-16 22:00:00+00:00,12.035416,10.05,15.1,5.9645844
2022-09-17 22:00:00+00:00,10.837501,8.65,14.35,7.1624994
2022-09-18 22:00:00+00:00,10.681251,7.15,15.45,7.3187494
2022-09-19 22:00:00+00:00,10.464583,7.2,14.8,7.5354166
2022-09-20 22:00:00+00:00,10.466666,5.6,16.2,7.533334
2022-09-21 22:00:00+00:00,10.708333,5.0,15.85,7.291667
2022-09-22 22:00:00+00:00,10.437498,3.6,16.2,7.562502
2022-09-23 22:00:00+00:00,12.114583,9.4,15.75,5.885417
2022-09-24 22:00:00+00:00,13.262498,10.55,17.25,4.737502
2022-09-25 22:00:00+00:00,12.497917,8.05,16.5,5.502083
2022-09-26 22:00:00+00:00,10.966667,7.65,12.75,7.033333
2022-09-27 22:00:00+00:00,8.2875,6.45,12.05,9.7125
2022-09-28 22:00:00+00:00,8.831251,4.9,13.8,9.168749
2022-09-29 22:00:00+00:00,9.414583,3.45,16.0,8.585417
2022-09-30 22:00:00+00:00,10.404167,7.55,13.4,7.595833
2022-10-01 22:00:00+00:00,12.483334,10.05,16.05,5.5166664
2022-10-02 22:00:00+00:00,12.475001,10.0,15.2,5.5249987
2022-10-03 22:00:00+00:00,12.760417,10.7,17.1,5.239583
2022-10-04 22:00:00+00:00,13.806251,9.3,18.95,4.1937494
2022-10-05 22:00:00+00:00,14.570834,9.65,17.45,3.4291658
2022-10-06 22:00:00+00:00,10.606249,5.25,17.2,7.393751
2022-10-07 22:00:00+00:00,11.15625,8.25,15.8,6.84375
2022-10-08 22:00:00+00:00,9.922916,5.1,15.4,8.077084
2022-10-09 22:00:00+00:00,11.120833,6.15,16.9,6.8791666
2022-10-10 22:00:00+00:00,10.974999,7.4,15.05,7.0250006
2022-10-11 22:00:00+00:00,9.570833,4.15,15.15,8.429167
2022-10-12 22:00:00+00:00,9.672916,4.65,16.45,8.327084
2022-10-13 22:00:00+00:00,11.320831,7.0,16.45,6.6791687
2022-10-14 22:00:00+00:00,14.166667,11.6,17.8,3.833333
2022-10-15 22:00:00+00:00,15.350001,11.7,20.0,2.6499987
2022-10-16 22:00:00+00:00,16.479166,10.4,23.85,1.520834
2022-10-17 22:00:00+00:00,14.420833,10.85,16.4,3.5791674
2022-10-18 22:00:00+00:00,10.872916,6.8,13.8,7.127084
2022-10-19 22:00:00+00:00,8.03125,3.6,13.4,9.96875
2022-10-20 22:00:00+00:00,11.500001,8.0,15.35,6.499999
2022-10-21 22:00:00+00:00,13.818748,11.25,18.5,4.1812515
2022-10-22 22:00:00+00:00,13.345834,8.75,18.05,4.654166
2022-10-23 22:00:00+00:00,15.341668,12.8,19.6,2.6583319
2022-10-24 22:00:00+00:00,13.141666,9.1,16.15,4.8583336
2022-10-25 22:00:00+00:00,11.052082,6.25,16.95,6.947918
2022-10-26 22:00:00+00:00,13.4645815,9.45,19.35,4.5354185
2022-10-27 22:00:00+00:00,16.331251,12.7,21.7,1.6687489
2022-10-28 22:00:00+00:00,16.010416,13.45,19.1,1.989584
2022-10-29 22:00:00+00:00,14.889581,10.8,20.6,3.1104193
2022-10-30 22:00:00+00:00,13.04375,9.35,17.1,4.95625
2022-10-31 22:00:00+00:00,12.741666,8.4,17.2,5.258334
2022-11-01 22:00:00+00:00,10.10625,7.0,14.85,7.89375
2022-11-02 22:00:00+00:00,8.304166,4.35,12.35,9.695834
2022-11-03 22:00:00+00:00,9.291667,7.65,11.05,8.708333
2022-11-04 22:00:00+00:00,8.239583,5.15,11.5,9.760417
2022-11-05 22:00:00+00:00,6.8604164,4.25,11.1,11.139584
2022-11-06 22:00:00+00:00,9.952083,6.65,13.9,8.047917
2022-11-07 22:00:00+00:00,11.575,8.9,15.65,6.425
2022-11-08 22:00:00+00:00,12.493749,10.95,14.75,5.5062513
2022-11-09 22:00:00+00:00,10.8083315,8.6,13.3,7.1916685
2022-11-10 22:00:00+00:00,9.529167,7.15,12.6,8.470833
2022-11-11 22:00:00+00:00,6.691666,2.8,11.95,11.308334
2022-11-12 22:00:00+00:00,7.8458333,3.8,10.7,10.154167
2022-11-13 22:00:00+00:00,6.9687486,4.95,10.85,11.031252
2022-11-14 22:00:00+00:00,7.2208343,4.4,11.9,10.779165
2022-11-15 22:00:00+00:00,5.802084,4.95,6.9,12.197916
2022-11-16 22:00:00+00:00,3.8916664,2.25,5.35,14.108334
2022-11-17 22:00:00+00:00,-0.7270834,-4.45,2.15,18.727083
2022-11-18 22:00:00+00:00,-2.14375,-6.15,1.8,20.14375
2022-11-19 22:00:00+00:00,-1.2645831,-3.2,0.75,19.264584
2022-11-20 22:00:00+00:00,-1.5124999,-3.25,0.8,19.5125
2022-11-21 22:00:00+00:00,-0.5145833,-3.35,2.45,18.514584
2022-11-22 22:00:00+00:00,1.8145834,-0.75,6.1,16.185417
2022-11-23 22:00:00+00:00,0.70208335,-2.45,4.3,17.297916
2022-11-24 22:00:00+00:00,3.2729168,-0.05,6.3,14.727083
2022-11-25 22:00:00+00:00,6.5458336,5.9,8.25,11.454166
2022-11-26 22:00:00+00:00,4.9458327,2.35,7.0,13.054167
2022-11-27 22:00:00+00:00,3.8124998,2.85,4.95,14.1875
2022-11-28 22:00:00+00:00,3.8479164,2.65,5.1,14.152083
2022-11-29 22:00:00+00:00,2.720833,-0.25,4.95,15.279167
2022-11-30 22:00:00+00:00,0.043749988,-0.9,0.7,17.95625
2022-12-01 22:00:00+00:00,0.62083334,-1.05,1.9,17.379168
2022-12-02 22:00:00+00:00,-1.3875002,-1.95,-0.35,19.3875
2022-12-03 22:00:00+00:00,0.6916666,-0.5,2.1,17.308334
2022-12-04 22:00:00+00:00,1.6249999,0.15,3.2,16.375
2022-12-05 22:00:00+00:00,1.9979168,1.65,2.8,16.002083
2022-12-06 22:00:00+00:00,1.9333333,-0.5,3.55,16.066668
2022-12-07 22:00:00+00:00,0.98541665,-1.15,3.05,17.014584
2022-12-08 22:00:00+00:00,-0.825,-3.3,1.05,18.825
2022-12-09 22:00:00+00:00,-2.552083,-4.65,-0.8,20.552082
2022-12-10 22:00:00+00:00,-2.3124998,-4.2,-1.35,20.3125
2022-12-11 22:00:00+00:00,-1.7333336,-3.6,0.05,19.733334
2022-12-12 22:00:00+00:00,-2.7562501,-5.75,-1.5,20.75625
2022-12-13 22:00:00+00:00,-6.129167,-8.8,-2.2,24.129168
2022-12-14 22:00:00+00:00,-6.9895825,-10.5,-2.1,24.989582
2022-12-15 22:00:00+00:00,-5.2500005,-9.1,-1.85,23.25
2022-12-16 22:00:00+00:00,-3.9791667,-6.45,-2.25,21.979166
2022-12-17 22:00:00+00:00,-5.9062505,-7.55,-2.55,23.90625
2022-12-18 22:00:00+00:00,-0.54375046,-4.85,3.15,18.54375
2022-12-19 22:00:00+00:00,4.8145833,2.45,7.55,13.185417
2022-12-20 22:00:00+00:00,5.5,4.25,6.75,12.5
2022-12-21 22:00:00+00:00,5.3958335,3.1,7.15,12.604166
2022-12-22 22:00:00+00:00,4.604167,3.15,6.3,13.395833
2022-12-23 22:00:00+00:00,4.78125,3.5,7.2,13.21875
2022-12-24 22:00:00+00:00,6.1145825,4.85,7.95,11.885418
2022-12-25 22:00:00+00:00,8.866667,5.65,10.05,9.133333
2022-12-26 22:00:00+00:00,3.6062498,1.7,5.65,14.39375
2022-12-27 22:00:00+00:00,5.2937503,2.35,7.35,12.706249
2022-12-28 22:00:00+00:00,8.977083,6.85,12.25,9.022917
2022-12-29 22:00:00+00:00,6.7250004,4.2,8.45,11.275
2022-12-30 22:00:00+00:00,13.256249,8.8,16.45,4.7437506
2022-12-31 22:00:00+00:00,14.068752,10.95,15.8,3.9312477
2023-01-01 22:00:00+00:00,12.033333,9.0,14.35,5.966667
2023-01-02 22:00:00+00:00,5.2,1.1,8.65,12.8
2023-01-03 22:00:00+00:00,6.454167,3.2,10.25,11.545834
2023-01-04 22:00:00+00:00,7.856251,5.25,9.55,10.143749
2023-01-05 22:00:00+00:00,6.577084,3.95,10.0,11.422916
2023-01-06 22:00:00+00:00,6.820833,4.2,10.15,11.179167
2023-01-07 22:00:00+00:00,6.829167,4.95,8.25,11.170834
2023-01-08 22:00:00+00:00,5.5687504,4.05,8.0,12.43125
2023-01-09 22:00:00+00:00,5.0625005,3.1,7.4,12.9375
2023-01-10 22:00:00+00:00,6.077084,3.1,7.95,11.922916
2023-01-11 22:00:00+00:00,7.802084,5.5,9.8,10.197916
2023-01-12 22:00:00+00:00,8.529166,6.75,10.05,9.470834
2023-01-13 22:00:00+00:00,7.1416664,6.45,8.0,10.858334
2023-01-14 22:00:00+00:00,7.0375004,5.35,9.1,10.9625
2023-01-15 22:00:00+00:00,4.2083335,1.75,6.7,13.791666
2023-01-16 22:00:00+00:00,2.685417,-2.3,4.2,15.314583
2023-01-17 22:00:00+00:00,-1.2270833,-4.1,1.75,19.227083
2023-01-18 22:00:00+00:00,-1.1874999,-3.85,2.0,19.1875
2023-01-19 22:00:00+00:00,-1.7562503,-4.1,1.85,19.75625
2023-01-20 22:00:00+00:00,0.5125,-3.25,3.05,17.4875
2023-01-21 22:00:00+00:00,1.1479167,0.75,1.8,16.852083
2023-01-22 22:00:00+00:00,0.8395834,-0.8,2.55,17.160416
2023-01-23 22:00:00+00:00,-0.4895834,-3.05,2.0,18.489584
2023-01-24 22:00:00+00:00,0.6333334,0.0,1.65,17.366667
2023-01-25 22:00:00+00:00,-0.47291663,-1.15,0.25,18.472918
2023-01-26 22:00:00+00:00,0.8979166,-1.9,3.05,17.102083
2023-01-27 22:00:00+00:00,-0.62916666,-2.85,1.8,18.629168
2023-01-28 22:00:00+00:00,0.94791675,-2.2,2.45,17.052084
2023-01-29 22:00:00+00:00,3.1291668,1.3,4.75,14.870833
2023-01-30 22:00:00+00:00,3.5,1.6,5.45,14.5
2023-01-31 22:00:00+00:00,3.7145832,1.9,5.5,14.285417
2023-02-01 22:00:00+00:00,3.2895834,-1.8,5.75,14.710417
2023-02-02 22:00:00+00:00,5.0916667,0.15,8.05,12.908333
2023-02-03 22:00:00+00:00,1.0854164,-4.6,3.65,16.914583
2023-02-04 22:00:00+00:00,-3.0500002,-5.65,1.25,21.05
2023-02-05 22:00:00+00:00,-2.8291667,-5.8,0.7,20.829166
2023-02-06 22:00:00+00:00,-3.7562504,-7.8,1.0,21.75625
2023-02-07 22:00:00+00:00,-3.1479166,-6.1,1.45,21.147917
2023-02-08 22:00:00+00:00,-1.9604163,-4.85,2.9,19.960417
2023-02-09 22:00:00+00:00,1.9499999,-2.55,5.9,16.05
2023-02-10 22:00:00+00:00,5.4874997,1.55,7.7,12.512501
2023-02-11 22:00:00+00:00,6.4583325,5.65,7.95,11.541668
2023-02-12 22:00:00+00:00,6.0770836,3.2,7.5,11.922916
2023-02-13 22:00:00+00:00,3.3395827,-0.45,6.95,14.660418
2023-02-14 22:00:00+00:00,1.2229166,-2.35,7.75,16.777084
2023-02-15 22:00:00+00:00,3.8104165,-1.1,10.1,14.189584
2023-02-16 22:00:00+00:00,8.397916,5.95,11.95,9.602084
2023-02-17 22:00:00+00:00,6.506249,4.95,9.9,11.493752
2023-02-18 22:00:00+00:00,4.1708336,0.85,6.85,13.829166
2023-02-19 22:00:00+00:00,6.525,1.85,9.5,11.475
2023-02-20 22:00:00+00:00,8.656249,5.4,11.1,9.343751
2023-02-21 22:00:00+00:00,6.7583327,3.8,9.9,11.241667
2023-02-22 22:00:00+00:00,6.7104163,3.15,10.65,11.289583
2023-02-23 22:00:00+00:00,3.3395832,1.15,6.9,14.660417
2023-02-24 22:00:00+00:00,1.7666665,-0.55,3.7,16.233334
2023-02-25 22:00:00+00:00,-0.043750018,-3.15,2.95,18.04375
2023-02-26 22:00:00+00:00,0.10208323,-4.05,3.85,17.897917
2023-02-27 22:00:00+00:00,0.26874998,-3.95,4.7,17.73125
2023-02-28 22:00:00+00:00,0.035416678,-5.85,7.3,17.964582
2023-03-01 22:00:00+00:00,0.0041666725,-3.7,5.35,17.995832
2023-03-02 22:00:00+00:00,-0.06250006,-3.2,3.85,18.0625
2023-03-03 22:00:00+00:00,3.3500001,0.3,6.05,14.65
2023-03-04 22:00:00+00:00,1.3229169,-1.05,3.9,16.677084
2023-03-05 22:00:00+00:00,0.99375004,-2.45,3.65,17.00625
2023-03-06 22:00:00+00:00,1.1895832,-2.5,4.7,16.810417
2023-03-07 22:00:00+00:00,0.80833334,-2.0,3.55,17.191668
2023-03-08 22:00:00+00:00,0.8645833,0.25,2.0,17.135416
2023-03-09 22:00:00+00:00,3.1437502,0.4,9.7,14.85625
2023-03-10 22:00:00+00:00,1.2895832,-0.45,3.35,16.710417
2023-03-11 22:00:00+00:00,1.8020835,-2.25,6.05,16.197916
2023-03-12 22:00:00+00:00,9.9875,5.7,15.3,8.0125
2023-03-13 22:00:00+00:00,9.506251,2.5,13.65,8.493749
2023-03-14 22:00:00+00:00,2.6041667,-0.6,6.45,15.395833
2023-03-15 22:00:00+00:00,2.9937503,-2.15,8.55,15.006249
2023-03-16 22:00:00+00:00,7.1041665,2.95,13.0,10.895834
2023-03-17 22:00:00+00:00,10.208333,5.3,17.25,7.791667
2023-03-18 22:00:00+00:00,9.6375,4.9,15.3,8.3625
2023-03-19 22:00:00+00:00,8.85,6.25,11.7,9.15
2023-03-20 22:00:00+00:00,8.679167,6.35,11.05,9.320833
2023-03-21 22:00:00+00:00,11.400001,8.0,15.8,6.5999994
2023-03-22 22:00:00+00:00,11.78125,9.55,14.85,6.21875
2023-03-23 22:00:00+00:00,11.78125,7.85,15.8,6.21875
2023-03-24 22:00:00+00:00,8.962501,7.3,11.85,9.037499
2023-03-25 22:00:00+00:00,7.8874993,4.95,10.8,10.112501
2023-03-26 22:00:00+00:00,3.6041667,0.25,6.2,14.395833
2023-03-27 22:00:00+00:00,2.8187501,-0.8,6.95,15.18125
2023-03-28 22:00:00+00:00,5.527083,0.1,10.5,12.472918
2023-03-29 22:00:00+00:00,10.658334,7.0,16.75,7.341666
2023-03-30 22:00:00+00:00,9.712501,7.25,13.25,8.287499
2023-03-31 22:00:00+00:00,7.4479175,3.05,9.25,10.552082
2023-04-01 22:00:00+00:00,4.1000004,1.0,7.75,13.9
2023-04-02 22:00:00+00:00,1.65,-1.35,3.8,16.35
2023-04-03 22:00:00+00:00,1.6062499,-3.5,5.75,16.39375
2023-04-04 22:00:00+00:00,1.9791665,-2.8,7.2,16.020834
2023-04-05 22:00:00+00:00,3.8687503,-2.95,9.75,14.131249
2023-04-06 22:00:00+00:00,3.1812496,-1.05,5.6,14.81875
2023-04-07 22:00:00+00:00,7.2749996,3.75,11.55,10.725
2023-04-08 22:00:00+00:00,6.247917,0.0,12.4,11.752083
2023-04-09 22:00:00+00:00,8.85625,1.85,15.4,9.14375
2023-04-10 22:00:00+00:00,9.254168,4.85,12.15,8.745832
2023-04-11 22:00:00+00:00,7.668749,-0.15,14.55,10.331251
2023-04-12 22:00:00+00:00,9.170833,5.55,12.7,8.829167
2023-04-13 22:00:00+00:00,7.3812504,6.05,8.7,10.61875
2023-04-14 22:00:00+00:00,9.402083,7.05,11.15,8.597917
2023-04-15 22:00:00+00:00,9.110416,7.65,10.6,8.889584
2023-04-16 22:00:00+00:00,7.483334,4.45,11.15,10.516666
2023-04-17 22:00:00+00:00,8.091667,3.3,13.55,9.908333
2023-04-18 22:00:00+00:00,6.554167,3.3,11.45,11.445833
2023-04-19 22:00:00+00:00,9.129167,4.05,14.85,8.870833
2023-04-20 22:00:00+00:00,12.939583,7.9,18.7,5.060417
2023-04-21 22:00:00+00:00,13.770833,7.0,20.65,4.229167
2023-04-22 22:00:00+00:00,13.116668,10.2,16.35,4.8833323
2023-04-23 22:00:00+00:00,12.162499,8.1,15.9,5.8375006
2023-04-24 22:00:00+00:00,8.139584,5.8,10.45,9.860416
2023-04-25 22:00:00+00:00,6.3145833,2.4,9.75,11.685417
2023-04-26 22:00:00+00:00,6.4624996,1.9,10.1,11.5375
2023-04-27 22:00:00+00:00,9.2125,1.7,15.45,8.7875
2023-04-28 22:00:00+00:00,11.237499,7.3,14.55,6.762501
2023-04-29 22:00:00+00:00,8.400001,3.6,13.1,9.599999
2023-04-30 22:00:00+00:00,10.370833,2.8,17.35,7.6291666
2023-05-01 22:00:00+00:00,10.64375,8.45,12.75,7.35625
2023-05-02 22:00:00+00:00,9.727084,4.1,14.85,8.272916
2023-05-03 22:00:00+00:00,11.104167,3.3,17.15,6.895833
2023-05-04 22:00:00+00:00,13.429166,8.55,18.5,4.570834
2023-05-05 22:00:00+00:00,9.422917,8.45,11.65,8.577083
2023-05-06 22:00:00+00:00,10.522917,6.1,15.0,7.477083
2023-05-07 22:00:00+00:00,10.925,5.3,16.6,7.075
2023-05-08 22:00:00+00:00,12.704166,7.35,18.0,5.2958336
2023-05-09 22:00:00+00:00,15.191666,9.5,21.5,2.8083344
2023-05-10 22:00:00+00:00,16.027082,9.7,21.45,1.9729176
2023-05-11 22:00:00+00:00,16.727083,12.05,21.65,1.2729168
2023-05-12 22:00:00+00:00,16.029165,11.6,22.0,1.9708347
2023-05-13 22:00:00+00:00,15.450001,8.35,21.05,2.5499992
2023-05-14 22:00:00+00:00,14.641666,8.2,19.95,3.3583336
2023-05-15 22:00:00+00:00,12.529167,9.3,16.0,5.470833
2023-05-16 22:00:00+00:00,10.250001,6.15,15.0,7.749999
2023-05-17 22:00:00+00:00,10.570833,4.45,15.25,7.429167
2023-05-18 22:00:00+00:00,13.1125,6.8,18.1,4.8875
