date,storage_twh,agsi_consumption_gwh,injection_gwh,withdrawal_gwh,storage_pct_full
2020-05-12,199.415,871.0,66.35,411.5,81.27
2020-05-13,199.4691,871.0,225.04,176.5,81.29
2020-05-14,199.5693,871.0,199.72,105.5,81.33
2020-05-15,199.7969,871.0,283.61,62.0,81.43
2020-05-16,200.4316,871.0,634.26,12.8,81.68
2020-05-17,201.2845,871.0,846.92,0.3,82.03
2020-05-18,201.9395,871.0,623.9,2.8,82.27
2020-05-19,202.3422,871.0,442.97,48.4,82.43
2020-05-20,202.7922,871.0,455.36,12.6,82.62
2020-05-21,203.5575,871.0,769.22,15.5,82.93
2020-05-22,204.5552,871.0,1007.63,15.5,83.34
2020-05-23,205.586,871.0,1047.53,32.5,83.69
2020-05-24,206.2877,871.0,814.35,124.8,83.97
2020-05-25,206.8239,871.0,557.6,31.4,84.24
2020-05-26,207.1727,871.0,372.26,27.9,84.39
2020-05-27,207.1757,871.0,113.7,114.4,84.39
2020-05-28,207.0576,871.0,138.27,256.4,84.34
2020-05-29,207.1889,871.0,230.66,105.9,84.39
2020-05-30,207.796,871.0,618.64,26.8,84.64
2020-05-31,208.3705,871.0,584.09,14.2,84.87
2020-06-01,209.0089,871.0,625.53,11.8,85.14
2020-06-02,209.3502,871.0,345.66,10.5,85.28
2020-06-03,209.6774,871.0,347.8,38.1,85.41
2020-06-04,209.9765,871.0,442.63,153.1,85.53
2020-06-05,210.1377,871.0,263.63,115.1,85.6
2020-06-06,210.6457,871.0,529.32,8.5,85.8
2020-06-07,211.1173,871.0,497.56,17.5,86.0
2020-06-08,211.2798,871.0,196.63,58.3,85.78
2020-06-09,211.3843,871.0,145.11,47.0,85.83
2020-06-10,211.3779,871.0,69.98,85.1,85.82
2020-06-11,211.6815,871.0,304.27,8.9,85.95
2020-06-12,212.1289,871.0,447.38,9.8,86.13
2020-06-13,212.8218,871.0,698.94,18.1,86.41
2020-06-14,213.6257,871.0,807.69,17.3,86.74
2020-06-15,213.9783,871.0,360.4,16.3,86.91
2020-06-16,214.199,871.0,275.94,63.2,87.0
2020-06-17,214.3753,871.0,195.65,24.9,87.06
2020-06-18,214.5468,871.0,187.7,26.6,87.13
2020-06-19,214.7869,871.0,247.38,17.1,87.23
2020-06-20,215.3826,871.0,597.39,13.1,87.47
2020-06-21,216.0625,871.0,677.16,8.4,87.75
2020-06-22,216.3767,871.0,320.98,14.3,87.84
2020-06-23,216.628,871.0,249.9,14.4,87.94
2020-06-24,216.8008,871.0,179.37,24.4,88.01
2020-06-25,217.0206,871.0,229.58,24.4,88.1
2020-06-26,217.3138,871.0,288.47,6.7,88.22
2020-06-27,217.8479,871.0,526.83,6.5,88.44
2020-06-28,218.389,871.0,538.55,10.3,88.66
2020-06-29,218.6874,871.0,301.07,12.6,88.77
2020-06-30,219.0462,871.0,363.92,17.0,88.92
2020-07-01,219.2867,871.0,257.82,21.3,89.02
2020-07-02,219.3834,871.0,133.23,34.0,89.05
2020-07-03,220.0406,871.0,391.09,42.6,89.32
2020-07-04,220.8496,871.0,814.05,3.3,89.65
2020-07-05,221.6583,871.0,828.21,30.2,89.98
2020-07-06,221.7403,871.0,409.5,98.2,90.02
2020-07-07,221.659,871.0,162.04,247.4,89.99
2020-07-08,221.6061,871.0,136.3,185.9,89.97
2020-07-09,221.3962,871.0,146.09,356.7,89.88
2020-07-10,221.5309,871.0,260.95,152.7,89.94
2020-07-11,221.852,871.0,337.13,6.8,90.07
2020-07-12,222.3801,871.0,539.88,3.1,90.28
2020-07-13,222.6721,871.0,302.44,13.6,90.41
2020-07-14,222.3861,871.0,220.02,535.3,90.34
2020-07-15,222.0124,871.0,216.4,595.5,90.19
2020-07-16,221.6456,871.0,195.71,566.9,90.04
2020-07-17,221.3342,871.0,206.41,521.9,89.91
2020-07-18,221.1389,871.0,335.43,522.3,89.83
2020-07-19,220.9999,871.0,366.43,511.4,89.78
2020-07-20,220.6806,871.0,195.61,538.5,89.63
2020-07-21,220.1071,871.0,99.7,662.0,89.4
2020-07-22,219.6191,871.0,126.45,601.9,89.08
2020-07-23,219.1051,871.0,92.77,642.6,88.87
2020-07-24,218.6848,871.0,125.2,549.7,88.7
2020-07-25,218.3849,871.0,231.02,532.4,88.58
2020-07-26,218.899,871.0,522.53,3.0,88.79
2020-07-27,219.0875,871.0,204.63,51.5,88.85
2020-07-28,219.2556,871.0,204.87,31.0,88.92
2020-07-29,219.5094,871.0,250.73,6.3,89.02
2020-07-30,219.5412,871.0,92.06,64.4,89.04
2020-07-31,219.7246,871.0,196.54,14.3,89.11
2020-08-01,220.2552,871.0,541.28,18.4,89.33
2020-08-02,220.8036,871.0,585.42,43.8,89.55
2020-08-03,221.0716,871.0,336.58,73.1,89.67
2020-08-04,221.287,871.0,243.27,34.1,89.76
2020-08-05,221.6918,871.0,423.06,18.4,89.92
2020-08-06,221.9447,871.0,282.1,37.2,90.03
2020-08-07,222.3465,871.0,430.08,35.8,90.19
2020-08-08,222.9594,871.0,647.88,43.1,90.44
2020-08-09,223.5406,871.0,596.84,23.3,90.67
2020-08-10,223.9429,871.0,398.52,20.8,90.8
2020-08-11,224.1892,871.0,263.51,22.0,90.9
2020-08-12,224.4573,871.0,287.27,21.0,91.01
2020-08-13,224.8736,871.0,445.32,38.8,91.18
2020-08-14,225.2426,871.0,412.47,49.0,91.33
2020-08-15,225.7327,871.0,513.2,30.6,91.53
2020-08-16,226.2585,871.0,522.97,3.6,91.74
2020-08-17,226.6346,871.0,375.12,3.5,91.91
2020-08-18,226.9119,871.0,298.87,26.6,92.02
2020-08-19,227.1322,871.0,238.73,22.1,92.11
2020-08-20,227.4017,871.0,279.68,14.7,92.22
2020-08-21,227.8542,871.0,450.28,3.6,92.41
2020-08-22,228.5297,871.0,671.5,4.1,92.68
2020-08-23,229.0985,871.0,565.5,3.5,92.91
2020-08-24,229.2003,871.0,140.39,41.5,92.92
2020-08-25,229.4202,871.0,220.18,3.5,93.01
2020-08-26,229.7739,871.0,378.29,28.5,93.15
2020-08-27,229.9072,871.0,168.82,38.2,93.21
2020-08-28,230.0656,871.0,177.8,23.7,93.13
2020-08-29,230.1981,871.0,278.06,151.9,93.16
2020-08-30,230.3643,871.0,234.58,72.6,93.23
2020-08-31,230.3117,871.0,128.89,181.9,93.22
2020-09-01,230.3073,871.0,75.02,84.9,93.22
2020-09-02,230.4408,871.0,260.51,138.3,93.27
2020-09-03,230.6236,871.0,258.09,78.7,93.35
2020-09-04,230.8077,871.0,239.76,60.1,93.42
2020-09-05,231.2831,871.0,483.17,13.1,93.61
2020-09-06,231.6735,871.0,393.11,7.3,93.77
2020-09-07,231.8037,871.0,262.45,132.0,93.82
2020-09-08,231.9184,871.0,228.38,105.8,93.87
2020-09-09,232.1172,871.0,238.26,45.2,93.95
2020-09-10,232.1188,871.0,176.82,179.5,93.93
2020-09-11,232.2393,871.0,145.69,29.4,93.98
2020-09-12,232.6575,871.0,422.09,9.4,94.15
2020-09-13,233.1177,871.0,458.38,3.7,94.33
2020-09-14,233.2912,871.0,203.34,34.6,94.38
2020-09-15,233.4994,871.0,165.15,18.7,94.46
2020-09-16,233.5656,871.0,114.48,53.1,94.49
2020-09-17,233.7038,871.0,144.99,11.8,94.55
2020-09-18,233.9311,871.0,250.45,24.6,94.64
2020-09-19,234.3927,871.0,460.11,1.6,94.82
2020-09-20,234.7876,871.0,403.36,10.1,94.98
2020-09-21,234.8489,871.0,150.17,92.4,95.01
2020-09-22,234.964,871.0,177.13,65.3,95.06
2020-09-23,235.0063,871.0,141.57,106.4,95.08
2020-09-24,235.2622,871.0,294.72,43.4,95.18
2020-09-25,235.389,871.0,175.95,54.1,95.23
2020-09-26,235.292,871.0,183.56,280.3,95.19
2020-09-27,235.1739,871.0,188.35,306.3,95.14
2020-09-28,234.8227,871.0,49.8,399.7,94.98
2020-09-29,234.5444,871.0,67.99,347.9,94.87
2020-09-30,234.2003,871.0,122.46,466.0,94.73
2020-10-01,234.2188,871.0,128.31,131.9,94.72
2020-10-02,234.3563,871.0,188.11,55.4,94.77
2020-10-03,234.7733,871.0,488.07,19.7,94.94
2020-10-04,235.1436,871.0,376.56,12.6,95.09
2020-10-05,235.1253,871.0,54.52,70.6,95.09
2020-10-06,235.1392,871.0,47.76,31.0,95.08
2020-10-07,235.1893,871.0,81.32,31.1,95.1
2020-10-08,235.241,871.0,83.37,30.5,95.13
2020-10-09,235.2593,871.0,53.32,35.0,95.13
2020-10-10,235.4809,871.0,224.58,3.0,95.22
2020-10-11,235.6781,871.0,202.82,2.6,95.3
2020-10-12,235.5427,871.0,94.1,227.2,95.26
2020-10-13,235.3649,871.0,41.04,218.0,95.19
2020-10-14,235.201,871.0,25.86,187.7,95.12
2020-10-15,234.908,871.0,21.84,309.3,95.0
2020-10-16,234.6779,871.0,6.66,232.7,94.91
2020-10-17,234.4442,871.0,2.82,234.3,94.82
2020-10-18,234.394,871.0,49.6,81.9,94.8
2020-10-19,234.1409,871.0,12.75,274.7,94.72
2020-10-20,233.9318,871.0,18.5,223.6,94.64
2020-10-21,233.8686,871.0,22.44,85.6,94.61
2020-10-22,233.8803,871.0,41.92,30.3,94.62
2020-10-23,233.7815,871.0,27.14,126.0,94.58
2020-10-24,233.9692,871.0,264.33,62.0,94.66
2020-10-25,234.229,871.0,261.65,9.3,94.76
2020-10-26,233.9526,871.0,35.79,326.4,94.65
2020-10-27,233.3764,871.0,9.21,584.7,94.42
2020-10-28,233.0162,871.0,14.15,369.4,94.27
2020-10-29,232.75,871.0,26.48,293.6,94.16
2020-10-30,232.719,871.0,90.9,111.2,94.15
2020-10-31,233.0688,871.0,380.97,20.9,94.29
2020-11-01,233.4985,871.0,477.76,53.1,94.46
2020-11-02,233.9608,871.0,499.02,41.1,94.63
2020-11-03,234.0277,871.0,120.95,58.5,94.66
2020-11-04,233.5944,871.0,9.05,444.8,94.48
2020-11-05,233.0581,871.0,30.61,565.9,94.27
2020-11-06,232.7883,871.0,105.55,363.8,94.16
2020-11-07,232.7517,871.0,69.65,106.4,94.14
2020-11-08,232.7404,871.0,111.42,121.3,94.14
2020-11-09,232.492,871.0,59.44,425.6,94.04
2020-11-10,231.6056,871.0,12.13,734.9,93.68
2020-11-11,231.177,871.0,41.1,467.2,93.51
2020-11-12,230.9148,871.0,61.02,319.5,93.4
2020-11-13,230.66,871.0,37.13,293.4,93.3
2020-11-14,230.7617,871.0,238.92,136.5,93.34
2020-11-15,230.9456,871.0,284.61,107.1,93.41
2020-11-16,230.8335,871.0,141.26,262.8,93.37
2020-11-17,230.5819,871.0,76.53,330.4,93.27
2020-11-18,230.5165,871.0,146.65,198.4,93.24
2020-11-19,230.4248,871.0,86.01,200.4,93.2
2020-11-20,229.7259,871.0,7.21,705.7,92.92
2020-11-21,229.3925,871.0,21.36,347.2,92.79
2020-11-22,229.0529,871.0,18.08,353.3,92.65
2020-11-23,228.3899,871.0,17.69,671.6,92.38
2020-11-24,227.5437,871.0,17.76,846.6,92.04
2020-11-25,226.2254,871.0,12.39,1317.3,91.51
2020-11-26,224.6665,871.0,13.39,1558.1,90.88
2020-11-27,223.2109,871.0,16.7,1461.8,90.29
2020-11-28,222.0519,871.0,17.62,1163.9,89.82
2020-11-29,220.6306,871.0,35.22,1441.7,89.24
2020-11-30,218.8359,871.0,24.14,1799.6,88.52
2020-12-01,216.7973,871.0,32.54,2004.8,87.69
2020-12-02,214.5661,871.0,28.77,2297.1,86.79
2020-12-03,212.6524,871.0,27.81,1868.2,86.02
2020-12-04,211.0779,871.0,30.71,1591.4,85.38
2020-12-05,209.6816,871.0,16.65,1381.4,84.81
2020-12-06,208.4835,871.0,28.61,1216.0,84.33
2020-12-07,206.7163,871.0,26.88,1779.6,83.61
2020-12-08,205.3118,871.0,36.71,1445.0,83.05
2020-12-09,203.3221,871.0,32.29,1987.9,82.24
2020-12-10,201.2355,871.0,17.17,2079.1,81.4
2020-12-11,199.5062,871.0,35.49,1751.2,80.7
2020-12-12,198.3852,871.0,47.59,1161.1,80.24
2020-12-13,197.5102,871.0,101.08,969.6,79.89
2020-12-14,196.4135,871.0,35.64,1122.9,79.45
2020-12-15,194.9683,871.0,57.98,1090.2,79.23
2020-12-16,194.0348,871.0,24.56,956.4,78.85
2020-12-17,193.2377,871.0,29.18,814.8,78.53
2020-12-18,192.3888,871.0,25.19,863.8,78.18
2020-12-19,191.9178,871.0,52.43,520.2,77.99
2020-12-20,191.3584,871.0,45.09,599.3,77.76
2020-12-21,190.4157,871.0,29.25,966.4,77.38
2020-12-22,190.0139,871.0,92.72,494.5,77.22
2020-12-23,189.5659,871.0,94.37,541.7,77.03
2020-12-24,189.1294,871.0,64.68,501.0,76.86
2020-12-25,188.4902,871.0,44.11,681.0,76.6
2020-12-26,187.6848,871.0,45.98,844.5,76.27
2020-12-27,186.7922,871.0,43.23,926.8,75.91
2020-12-28,185.5187,871.0,33.23,1296.4,75.39
2020-12-29,184.1528,871.0,44.03,1424.3,74.83
2020-12-30,182.629,871.0,40.64,1547.9,74.22
2020-12-31,181.3394,871.0,134.84,1421.8,73.69
2021-01-01,180.1683,905.0,90.61,1241.0,73.22
2021-01-02,178.8388,905.0,55.74,1384.5,72.68
2021-01-03,177.3155,905.0,25.92,1517.8,72.06
2021-01-04,175.0347,905.0,18.05,2276.7,71.13
2021-01-05,172.4964,905.0,29.25,2506.9,70.1
2021-01-06,170.0767,905.0,45.18,2474.9,69.11
2021-01-07,167.1719,905.0,21.64,2858.0,67.93
2021-01-08,164.2183,905.0,27.26,2947.9,66.73
2021-01-09,161.5175,905.0,29.44,2730.0,65.64
2021-01-10,158.9121,905.0,62.01,2627.1,64.58
2021-01-11,155.9471,905.0,38.09,3006.3,63.37
2021-01-12,152.972,905.0,20.83,2942.2,62.16
2021-01-13,150.0356,905.0,44.29,2949.2,60.97
2021-01-14,146.8749,905.0,19.98,3176.4,59.69
2021-01-15,143.3663,905.0,37.2,3484.9,58.26
2021-01-16,140.485,905.0,28.43,2908.3,57.09
2021-01-17,137.9366,905.0,55.07,2529.3,56.05
2021-01-18,135.0099,905.0,18.92,2942.6,54.86
2021-01-19,132.6694,905.0,52.42,2347.8,53.91
2021-01-20,130.9289,905.0,77.4,1772.4,53.21
2021-01-21,129.7545,905.0,305.97,1461.4,52.73
2021-01-22,128.1968,905.0,72.88,1827.0,52.1
2021-01-23,126.5035,905.0,68.19,1731.4,51.41
2021-01-24,124.8346,905.0,94.88,1926.9,50.73
2021-01-25,122.1447,905.0,27.86,2850.7,49.64
2021-01-26,119.6258,905.0,57.84,2571.6,48.61
2021-01-27,117.212,905.0,27.04,2411.0,47.65
2021-01-28,115.4692,905.0,105.55,1936.0,46.94
2021-01-29,113.9925,905.0,119.16,1547.5,46.34
2021-01-30,112.35,905.0,54.83,1679.0,45.68
2021-01-31,110.39,905.0,49.88,1982.6,44.88
2021-02-01,108.3682,905.0,213.03,2232.9,44.06
2021-02-02,106.8611,905.0,42.46,1509.8,43.44
2021-02-03,105.9959,905.0,110.77,927.0,43.09
2021-02-04,104.8438,905.0,78.34,1211.8,42.62
2021-02-05,103.7598,905.0,111.29,1176.2,42.18
2021-02-06,102.8083,905.0,96.14,1003.7,41.8
2021-02-07,101.3705,905.0,90.82,1530.2,41.21
2021-02-08,98.9178,905.0,51.72,2484.2,40.22
2021-02-09,96.0047,905.0,43.82,2925.8,39.03
2021-02-10,92.916,905.0,30.2,3077.1,37.78
2021-02-11,90.2347,905.0,42.85,2711.6,36.69
2021-02-12,87.4866,905.0,28.92,2747.5,35.57
2021-02-13,85.1232,905.0,17.92,2358.7,34.61
2021-02-14,83.0428,905.0,24.92,2045.2,33.76
2021-02-15,80.6735,905.0,27.94,2366.9,32.8
2021-02-16,79.6743,905.0,38.89,958.9,32.39
2021-02-17,79.1586,905.0,123.89,588.5,32.19
2021-02-18,78.6822,905.0,65.19,512.1,31.99
2021-02-19,78.2424,905.0,49.69,453.7,31.82
2021-02-20,78.0571,905.0,269.35,413.1,31.74
2021-02-21,77.9804,905.0,317.21,375.0,31.71
2021-02-22,77.4837,905.0,89.89,587.5,31.51
2021-02-23,77.2315,905.0,197.27,416.6,31.4
2021-02-24,77.2654,905.0,401.33,344.7,31.42
2021-02-25,77.107,905.0,211.47,346.6,31.35
2021-02-26,77.0284,905.0,244.26,334.9,31.32
2021-02-27,76.9089,905.0,154.83,251.4,31.27
2021-02-28,76.6115,905.0,58.24,312.5,31.15
2021-03-01,75.7013,905.0,21.74,907.5,30.78
2021-03-02,74.9833,905.0,21.45,713.8,30.49
2021-03-03,74.0999,905.0,15.93,875.8,30.13
2021-03-04,73.3705,905.0,56.78,761.8,29.83
2021-03-05,72.4158,905.0,26.16,952.9,29.45
2021-03-06,71.7018,905.0,24.94,709.8,29.16
2021-03-07,70.9923,905.0,58.64,740.9,28.87
2021-03-08,69.7962,905.0,24.81,1192.8,28.38
2021-03-09,68.6059,905.0,48.13,1207.2,27.9
2021-03-10,68.0109,905.0,73.18,639.4,27.65
2021-03-11,67.7062,905.0,164.29,444.3,27.53
2021-03-12,67.5633,905.0,154.54,276.5,27.47
2021-03-13,67.5051,905.0,288.34,328.7,27.45
2021-03-14,67.1862,905.0,130.47,428.9,27.32
2021-03-15,67.139,905.0,68.87,499.0,27.17
2021-03-16,66.6843,905.0,103.54,530.2,26.99
2021-03-17,66.0944,905.0,102.4,658.9,26.75
2021-03-18,65.2805,905.0,42.73,828.3,26.42
2021-03-19,64.7313,905.0,78.11,603.3,26.2
2021-03-20,64.374,905.0,120.18,453.7,26.05
2021-03-21,64.2203,905.0,190.02,329.3,25.99
2021-03-22,63.5315,905.0,53.42,721.2,25.71
2021-03-23,63.0416,905.0,63.45,535.0,25.52
2021-03-24,62.812,905.0,150.44,365.3,25.42
2021-03-25,62.7396,905.0,258.5,320.8,25.39
2021-03-26,63.061,905.0,598.48,272.0,25.52
2021-03-27,63.4517,905.0,624.09,228.5,25.68
2021-03-28,63.8382,905.0,642.21,252.0,25.84
2021-03-29,63.4127,905.0,623.79,261.3,25.67
2021-03-30,64.6041,905.0,659.75,247.4,26.15
2021-03-31,66.0516,905.0,830.58,267.8,26.15
2021-04-01,66.6998,905.0,680.27,17.5,26.91
2021-04-02,67.0257,905.0,456.91,135.3,27.04
2021-04-03,67.6161,905.0,633.45,54.5,27.28
2021-04-04,68.1464,905.0,595.97,49.9,27.49
2021-04-05,68.2055,905.0,234.17,182.5,27.52
2021-04-06,67.508,905.0,48.4,713.0,27.24
2021-04-07,66.7005,905.0,50.65,846.1,26.91
2021-04-08,65.7864,905.0,66.49,966.2,26.54
2021-04-09,65.3657,905.0,122.7,531.3,26.37
2021-04-10,65.2928,905.0,162.81,226.5,26.34
2021-04-11,65.3299,905.0,266.22,225.7,26.36
2021-04-12,64.2647,905.0,29.13,1097.3,25.93
2021-04-13,62.9448,905.0,39.23,1333.2,25.4
2021-04-14,61.7309,905.0,64.09,1270.1,24.91
2021-04-15,60.8232,905.0,58.75,962.6,24.54
2021-04-16,60.4655,905.0,138.37,473.0,24.4
2021-04-17,60.3885,905.0,155.92,228.9,24.36
2021-04-18,60.4115,905.0,245.44,218.3,24.37
2021-04-19,60.2685,905.0,183.49,352.1,24.32
2021-04-20,60.3677,905.0,263.67,158.2,24.36
2021-04-21,60.6147,905.0,283.09,42.2,24.46
2021-04-22,60.6753,905.0,134.62,70.4,24.48
2021-04-23,60.7791,905.0,168.08,62.0,24.52
2021-04-24,61.2401,905.0,466.07,5.1,24.71
2021-04-25,61.7732,905.0,543.24,7.7,24.92
2021-04-26,62.1477,905.0,443.3,66.7,25.07
2021-04-27,62.6464,905.0,593.33,92.3,25.28
2021-04-28,62.9885,905.0,426.32,81.9,25.41
2021-04-29,63.0536,905.0,192.9,125.0,25.44
2021-04-30,62.8497,905.0,61.49,258.6,25.36
2021-05-01,63.0042,905.0,214.99,79.1,25.42
2021-05-02,63.0765,905.0,130.86,66.1,25.45
2021-05-03,62.7757,905.0,62.23,376.4,25.33
2021-05-04,62.8442,905.0,264.51,196.6,25.36
2021-05-05,62.4197,905.0,40.33,466.5,25.18
2021-05-06,61.7552,905.0,56.36,712.0,24.92
2021-05-07,61.3797,905.0,123.0,498.5,24.76
2021-05-08,61.7573,905.0,413.48,35.9,24.92
2021-05-09,62.8377,905.0,1120.29,3.2,25.35
2021-05-10,63.9243,905.0,994.99,1.0,25.79
2021-05-11,64.6597,905.0,750.1,14.7,26.09
2021-05-12,65.2805,905.0,685.87,65.1,26.34
2021-05-13,65.9642,905.0,736.21,40.5,26.55
2021-05-14,66.4938,905.0,537.47,19.9,26.83
2021-05-15,67.1436,905.0,693.17,43.4,27.09
2021-05-16,67.8053,905.0,725.96,64.3,27.36
2021-05-17,68.1071,905.0,501.79,200.0,27.48
2021-05-18,68.2954,905.0,442.4,254.1,27.55
2021-05-19,68.5249,905.0,470.88,242.8,27.65
2021-05-20,69.194,905.0,788.11,108.5,27.92
2021-05-21,70.0901,905.0,905.88,8.5,28.28
2021-05-22,70.8114,905.0,750.93,31.6,28.57
2021-05-23,71.5806,905.0,801.74,33.1,28.88
2021-05-24,72.2941,905.0,730.71,18.6,29.17
2021-05-25,72.5266,905.0,350.02,117.2,29.26
2021-05-26,72.8022,905.0,350.07,74.8,29.37
2021-05-27,72.8497,905.0,260.77,213.9,29.39
2021-05-28,73.1947,905.0,413.78,68.8,29.53
2021-05-29,74.0894,905.0,929.79,1.1,29.89
2021-05-30,75.1584,905.0,1069.27,1.7,30.32
2021-05-31,76.0577,905.0,873.13,10.1,30.69
2021-06-01,77.2122,905.0,1167.52,7.6,31.12
2021-06-02,78.5532,905.0,1302.08,52.4,31.66
2021-06-03,79.7803,905.0,1224.92,9.3,32.15
2021-06-04,80.9037,905.0,1134.53,12.2,32.61
2021-06-05,82.2664,905.0,1360.05,8.4,33.16
2021-06-06,83.5787,905.0,1311.69,11.7,33.69
2021-06-07,84.3984,905.0,895.16,105.6,34.02
2021-06-08,85.1068,905.0,864.55,166.3,34.3
2021-06-09,85.4822,905.0,528.01,164.0,34.45
2021-06-10,86.1029,905.0,644.62,35.1,34.7
2021-06-11,86.7836,905.0,695.44,11.7,34.98
2021-06-12,87.831,905.0,1046.16,6.6,35.4
2021-06-13,88.9154,905.0,1084.88,12.5,35.84
2021-06-14,89.7739,905.0,840.75,12.0,36.18
2021-06-15,90.2998,905.0,563.66,48.7,36.39
2021-06-16,90.89,905.0,622.34,43.1,36.63
2021-06-17,91.7055,905.0,840.24,28.7,36.96
2021-06-18,92.6461,905.0,963.79,8.1,37.34
2021-06-19,93.8625,905.0,1218.0,10.6,37.83
2021-06-20,94.9719,905.0,1096.64,13.0,38.28
2021-06-21,95.956,905.0,992.4,44.0,38.67
2021-06-22,96.3842,905.0,544.28,83.7,38.85
2021-06-23,96.9064,905.0,541.08,29.4,39.06
2021-06-24,97.4246,905.0,547.38,40.4,39.27
2021-06-25,98.0874,905.0,666.53,15.5,39.53
2021-06-26,99.0444,905.0,1027.14,65.3,39.92
2021-06-27,100.1387,905.0,1130.5,44.8,40.36
2021-06-28,100.8962,905.0,754.16,13.3,40.67
2021-06-29,101.6962,905.0,799.15,11.2,40.99
2021-06-30,102.3874,905.0,706.22,13.1,41.27
2021-07-01,103.3061,905.0,898.92,10.9,41.61
2021-07-02,103.9106,905.0,622.81,29.2,41.86
2021-07-03,105.1266,905.0,1232.56,11.6,42.35
2021-07-04,106.2599,905.0,1133.14,9.7,42.8
2021-07-05,107.2427,905.0,943.05,32.9,43.2
2021-07-06,107.8534,905.0,809.17,208.4,43.45
2021-07-07,108.2742,905.0,636.75,203.9,43.61
2021-07-08,108.6242,905.0,604.3,270.2,43.76
2021-07-09,109.3408,905.0,891.39,159.0,44.04
2021-07-10,110.3689,905.0,1026.15,9.6,44.46
2021-07-11,111.3962,905.0,1025.7,9.3,44.87
2021-07-12,112.0982,905.0,734.28,44.9,45.16
2021-07-13,112.2149,905.0,490.24,382.7,45.2
2021-07-14,112.2427,905.0,279.17,262.6,45.21
2021-07-15,112.2536,905.0,308.44,298.9,45.4
2021-07-16,112.8431,905.0,631.74,331.5,45.64
2021-07-17,113.4069,905.0,800.45,249.9,45.86
2021-07-18,113.9435,905.0,763.44,237.9,46.08
2021-07-19,114.3083,905.0,645.9,317.9,46.23
2021-07-20,114.5965,905.0,350.61,325.3,46.34
2021-07-21,114.7061,905.0,400.31,340.4,46.39
2021-07-22,114.7363,905.0,313.09,294.0,46.4
2021-07-23,115.6073,905.0,893.04,18.5,46.75
2021-07-24,116.7935,905.0,1176.63,15.8,47.23
2021-07-25,117.7599,905.0,995.04,29.7,47.62
2021-07-26,118.5817,905.0,820.38,21.8,47.95
2021-07-27,119.5183,905.0,935.64,23.0,48.33
2021-07-28,120.4943,905.0,983.02,17.3,48.73
2021-07-29,121.421,905.0,935.59,9.5,49.1
2021-07-30,122.254,905.0,826.3,11.6,49.43
2021-07-31,123.1294,905.0,1606.56,39.4,49.79
2021-08-01,124.1131,905.0,1004.93,31.6,50.18
2021-08-02,124.9989,905.0,873.47,22.0,50.54
2021-08-03,125.6309,905.0,643.93,19.4,50.8
2021-08-04,126.3928,905.0,775.48,19.7,51.1
2021-08-05,127.0903,905.0,796.78,103.2,51.39
2021-08-06,128.2387,905.0,1161.76,35.6,51.85
2021-08-07,129.1355,905.0,1056.14,165.9,52.21
2021-08-08,129.9988,905.0,1042.01,189.4,52.56
2021-08-09,130.6177,905.0,768.01,188.3,52.82
2021-08-10,131.2485,905.0,879.54,249.6,53.07
2021-08-11,131.8086,905.0,984.26,442.7,53.3
2021-08-12,132.2706,905.0,898.01,444.8,53.48
2021-08-13,132.9729,905.0,1131.28,437.9,53.77
2021-08-14,133.9089,905.0,1267.52,336.8,54.15
2021-08-15,134.7711,905.0,1238.72,381.8,54.49
2021-08-16,135.4879,905.0,1248.46,362.1,54.79
2021-08-17,135.8979,905.0,878.21,278.1,54.95
2021-08-18,136.3983,905.0,780.16,290.9,55.15
2021-08-19,136.8998,905.0,817.61,326.8,55.36
2021-08-20,137.6249,905.0,998.25,283.9,55.65
2021-08-21,138.5134,905.0,1025.79,148.1,56.01
2021-08-22,139.4291,905.0,1056.53,152.1,56.38
2021-08-23,140.3874,905.0,1000.64,53.5,56.76
2021-08-24,141.3371,905.0,958.4,19.8,57.15
2021-08-25,142.1785,905.0,843.18,12.9,57.49
2021-08-26,143.0925,905.0,883.45,38.7,57.86
2021-08-27,144.0851,905.0,1041.37,52.8,58.26
2021-08-28,145.1242,905.0,1054.19,26.9,58.68
2021-08-29,146.1388,905.0,1031.84,28.4,59.09
2021-08-30,147.0509,905.0,934.66,32.8,59.46
2021-08-31,147.6275,905.0,773.59,213.7,59.69
2021-09-01,148.3165,905.0,708.43,30.9,59.9
2021-09-02,148.8083,905.0,691.67,211.3,60.1
2021-09-03,149.3901,905.0,615.15,44.6,60.33
2021-09-04,150.2073,905.0,836.44,31.0,60.66
2021-09-05,151.0545,905.0,865.91,30.8,61.0
2021-09-06,151.6169,905.0,577.22,25.0,61.24
2021-09-07,152.0939,905.0,527.76,60.9,61.43
2021-09-08,152.8415,905.0,753.34,16.3,61.73
2021-09-09,153.6401,905.0,774.95,29.7,62.05
2021-09-10,154.3346,905.0,703.53,22.2,62.33
2021-09-11,155.2103,905.0,877.65,16.7,62.69
2021-09-12,156.1378,905.0,923.42,10.0,63.06
2021-09-13,156.7205,905.0,619.96,47.6,63.3
2021-09-14,157.1805,905.0,514.8,64.9,63.48
2021-09-15,157.5257,905.0,406.6,55.9,63.62
2021-09-16,157.8575,905.0,412.73,91.7,63.76
2021-09-17,158.2991,905.0,471.15,40.0,63.94
2021-09-18,159.0743,905.0,776.37,13.6,64.25
